"Record ID","Company name","Industry (not in use)","Lead Status","City","Country","Create Date","First Contact Create Date"
"6818005953","ELLEMES™ Medical Spa","","","Atlanta","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818014685","Urban Beach","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817996777","Allchin Pharmacy and Travel Clinic","Health, Wellness and Fitness","","Caernarfon","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818014683","Carla Hackett Beauty & Holistic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005950","Med Physique Center For Aesthetics","","","Austin","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817988543","Emma For Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015174","Bury St. Edmunds Chiropractic Clinic","","","Bury St Edmunds","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005472","Beauty In Me Esthetics LLC","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818005486","Clínica Tomassetty","","","","Spain","2023-01-13 18:01","2023-01-03 17:41"
"6818015694","Clinique DEL MAR","","","","France","2023-01-13 18:01","2023-01-03 17:41"
"6818014948","Access Fertility","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015212","EB Aesthetics","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6818015180","Ryans Optician and Medical Eye Centre","","","Wexford","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818026426","Bloom Aesthetics by Zelda","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818005702","Be Medi Spa","","","Rochester Hills","United States","2023-01-13 18:01","2023-01-13 18:01"
"6818015459","DewYou Skin Spa","","","San Francisco","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818004977","Advanced Skin Care Center","","","Conway","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817988557","Ealing SkinMedic Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818015474","Dr. Jorjani Aesthetics","","","","Germany","2023-01-13 18:01","2023-01-03 17:41"
"6818005200","Nua Medical Practice","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817997012","Barrett Opticians","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818005237","L.A Aesthetic Cosmetics","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817989059","Dr Hennessy Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818026457","Suite Six Medical Aesthetics","","","Newburyport","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015204","Lucey Aesthetic Suite","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818015197","LUX Med Spa","Medical Practice","","Atlanta","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015186","The Make Up Lounge","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817997544","Natural Aesthetics - Cape Town","Health, Wellness and Fitness","","Cape Town","South Africa","2023-01-13 18:01","2023-01-03 17:41"
"6818014653","Russell Bramhall","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818005468","Medical Aesthetics, Ltd.","Hospital & Health Care","","Chicago","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818014697","Leah McGill Beauty & Aesthetics","","","CASCADE","","2023-01-13 18:01","2023-01-03 17:41"
"6817996778","Aspects of Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005446","Istanbul Hair Clinic | Hair Transplant - FUE - DHI - Hair PRP","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015675","Eco Diva Natural, South Africa","","","Cape Town","South Africa","2023-01-13 18:01","2023-01-03 17:41"
"6817997502","Prowess Cosmetics Ltd","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817997546","Brazilian B Aesthetics","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818026454","Salas Plastic Surgery Miami","","","Miami","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817988822","Falkirk Dental Care","Hospital & Health Care","","Falkirk","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005443","LexRx","","","Boston","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015705","Dermatec Med Aesthetic Clinic","Medical Devices","","","Malta","2023-01-13 18:01","2023-01-03 17:41"
"6818005699","Skin Aesthetic Vein Laser Practice  Center for Lipedema","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6818014655","Lamaishn Medical","Hospital & Health Care","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005701","Bees aesthetics and piercings","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817997301","Carolyn Sosa Aesthetics Center","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015682","Christopher Mark Aesthetics","","","Bellevue","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818026450","Dr. Evelyn Durnig","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6818015164","Laurence Hattersley Osteopath","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818005447","Rejuvaderm Clinics Ltd","","","Belfast","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015435","Well-Being Aesthetics","Computer Software","","New York","","2023-01-13 18:01","2023-01-03 17:41"
"6818014940","Rara Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6854373081","Now-Fertility","","","","","2023-01-18 12:57","2023-01-18 12:57"
"6818005494","Green Podiatry","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6825509838","Femlone","","","","","2023-01-16 12:06","2023-01-16 12:06"
"6817997520","Lifted Beauty & Wellness","","","Seattle","United States","2023-01-13 18:01","2023-01-03 17:41"
"6809866208","East Bridgford Medical Centre","Medical Practice","","Nottingham","","2023-01-12 11:14","2023-01-12 11:14"
"6818083560","Beautyfill by A&A","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6795112422","Private Therapy Clinic","Mental Health Care","","London","","2023-01-10 10:54","2023-01-10 10:54"
"6818014918","Luna Moon Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817996781","Ford Plastic Surgery: Dr. Derek Ford","","","Toronto","Canada","2023-01-13 18:01","2023-01-13 18:01"
"6818015690","Natural Clinic","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6817997276","The Beauty Parlour","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005240","Empire Aesthetic Treatment Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817936065","Eglinton Wellness Centre","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005731","Fiebiger & Eiler cosmetics","Health, Wellness and Fitness","","Salzburg","","2023-01-13 18:01","2023-01-03 17:41"
"6855073764","Elite Aesthetics","","","Greenhithe","","2023-01-18 14:20","2023-01-18 14:20"
"6818005749","Tribe Yoga New Town","","","Edinburgh","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005735","Aesthete Mobile Med Spa","","","","United States","2023-01-13 18:01","2023-01-13 18:01"
"6818005746","Carma Therapies - Sports Massage & Injury Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015467","Derm Refine","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005744","Be Beautiful Aesthetic Medicine","","","Coral Gables","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818014703","Beauty World","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818252475","Hot Yoga Edinburgh","","","Edinburgh","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818077139","OneWelbeck Skin Health & Allergy","","","London","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818083304","Peachtree Aesthetic Center","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818082796","Dr. Abhijit Banerjee","","","Crowland","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818005484","Ashling Donnelly Aesthetic Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817988324","Dr David A Fenton","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818014929","Ocean Beauty Room","","","Southampton","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818076871","Chingford Beauty Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015458","Regal Skin and Laser","","","Chehalis","United States","2023-01-13 18:01","2023-01-03 17:41"
"6768798709","Alfa Laser Center","","","Epagny Metz-Tessy","","2023-01-03 10:49","2022-12-30 18:35"
"6818005704","Kuzbari - Zentrum für ästhetische Medizin","","","Wien","Austria","2023-01-13 18:01","2023-01-03 17:41"
"6818252478","Húðfegrun","","","Reykjavík","Iceland","2023-01-13 18:01","2023-01-03 17:41"
"6817936342","Dr. Markus Kristen Ordination","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6850292716","Defyne Aesthetics Skin & Laser Clinic","","","Longridge","","2023-01-18 10:39","2023-01-18 10:39"
"6790409675","Eric healthcare","","","","","2023-01-09 12:35","2023-01-09 12:25"
"6776480698","W Legal Limited","","","London","","2023-01-05 10:14","2023-01-05 10:14"
"6818005239","Clinic Cois Abhann","","","Dingle","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818026436","Fitzrovia Psychology Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015165","Len Ironside Centre","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818252492","Private Clinic Prof. Dr. Turkof","Hospital & Health Care","","Wien","","2023-01-13 18:01","2023-01-03 17:41"
"6818083263","Park Grange Beauty Clinic","","","Sunderland","","2023-01-13 18:01",""
"6817975240","Columbus Anti-Aging Medicine","","","New York","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817936077","Virginia Hair Transplant","","","Leesburg","United States","2023-01-13 18:01","2023-01-03 17:41"
"6807148507","Paediatric Gut Investigation Clinic","","","Horley","","2023-01-12 09:02","2023-01-12 09:02"
"6818005725","Glow Klinikken","","","","Norway","2023-01-13 18:01","2023-01-03 17:41"
"6818005444","Isa Skin Care","","","Tampa","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015465","Bassi Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005697","2bSpoilt - Beauty & Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005496","Elle Aesthetics (Marco USA)","","","Springville","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818005730","EMBOMED","","","","Belgium","2023-01-13 18:01","2023-01-03 17:41"
"6829358062","Halleberg","","","","","2023-01-16 23:14",""
"6818082792","Eden Health & Beauty Spa","","","Cheltenham","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6780573943","Dauphine Aesthetics Lab","","","Swindon","","2023-01-06 12:01","2023-01-06 12:01"
"6818083518","Meliora - Skin Care and Medical Micropigmentation","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015214","FB Clinic","","","","Netherlands","2023-01-13 18:01","2023-01-03 17:41"
"6817936314","Oasis Beauty","Health, Wellness and Fitness","","Dublin 7","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6803826886","Vita Health Group","","","Bury St. Edmunds","","2023-01-11 15:03","2023-01-11 15:03"
"6817936344","Demajo Dental","","","","Malta","2023-01-13 18:01","2023-01-03 17:41"
"6818015686","Aesthetic Cosmetic Clinic","","","CASCADE","United States","2023-01-13 18:01","2023-01-13 18:01"
"6818015428","Aesthetica by Dr. Adam","","","Chicago","United States","2023-01-13 18:01","2023-01-03 17:41"
"6809957065","conwaymedicalcentre.nhs.uk","","","Luton","","2023-01-12 11:14","2023-01-12 11:14"
"6818005694","Miami Wellness & Aesthetics Center by Dr. Shaker Hamadiya","","","Miami","United States","2023-01-13 18:01","2023-01-03 17:41"
"6809781181","EPILIUM & SKIN","","","London","","2023-01-12 11:18","2023-01-12 11:18"
"6817936100","Hair Transplantation - ELITE PLUS CENTER","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818252269","Lisa Franklin","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6781467344","Ogier","Legal Services","","Saint Helier","","2023-01-06 14:03",""
"6818076902","Medics Away Ltd","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818082754","NYC Natural Facelift","","","New York","United States","2023-01-13 18:01","2023-01-13 18:01"
"6790493409","Planetnocode","","","","","2023-01-09 13:08","2023-01-09 13:08"
"6818015704","Arbnora Aesthetic Clinic","","","","Finland","2023-01-13 18:01","2023-01-03 17:41"
"6780920021","Roberts Health","","","","","2023-01-06 12:56","2023-01-06 12:56"
"6817997019","The Ottawa Skin Clinic","","","Ottawa","Canada","2023-01-13 18:01","2023-01-03 17:41"
"6817936371","Healux Klinikken","","","Odense","Denmark","2023-01-13 18:01","2023-01-03 17:41"
"6817974766","Friary Court Dental and Facial Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6772431582","Naked Skin Clinic","","","","","2023-01-04 09:28","2023-01-04 09:18"
"6770180333","Harleycityclinic","","","","","2023-01-03 15:51","2023-01-03 15:51"
"6818077120","Prestige Studio","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6773177332","1 Cosmetic Group","","","London","","2023-01-04 12:39","2023-01-04 12:39"
"6817936112","Killarney GP","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818015674","Dr Victoria Jane Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6804487632","LYPHE GROUP","","","London","","2023-01-11 16:29","2023-01-11 16:29"
"6818005202","DermaVita Holt Cosmetic & Laser Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817974490","The Retreat Tanning Centre","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936331","Facial Mania Med Spa Coral Gables","","","Delray Beach","United States","2023-01-13 18:01","2023-01-13 18:01"
"6818026231","Simply Skin","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817988567","Face Makeup Studio","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015168","Beauty Laser Clinic","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936577","Dr. Klaudia Knerl","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6817975250","Ciunas Centre, The Old Creamery, Feakle, Co. Clare, Ireland","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818082551","London Neurosurgery Partnership","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936114","FILO Laser & Aesthetic Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817974977","Trasplante Capilar en Turquía | Mejor Servicio Garantizado | Microfue SLU","","","","Spain","2023-01-13 18:01","2023-01-03 17:41"
"6817936098","Comprehensive Medical Aesthetics","","","North Miami","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817975234","Blazin Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005692","Dr. Memon Dermatology Services","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818082752","Escape Beauty Salon","","","Chesterfield","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817935831","Sculpting Clinic Amsterdam","","","","Netherlands","2023-01-13 18:01","2023-01-03 17:41"
"6776531925","FreshOnline","","","Hastings","","2023-01-05 10:35","2023-01-05 10:35"
"6818083005","lazerlady Tattoo removal and skincare clinic","","","Hull","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817988598","Toronto Medical Aesthetics","Hospital & Health Care","","Markham","Canada","2023-01-13 18:01","2023-01-03 17:41"
"6817936106","Belgravia Centre Hair Loss Clinic","Medical Practice","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936090","iNatural Aesthetics","Consumer Services","","Atlanta","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817936117","Dermalogica Belfast","Cosmetics","","Or Where Such Third Parties Process The Information On Google's Behalf. Google Will Not Associate Your Ip Address With Any Other Data Held By Google. Google Inc Are Members Of The Us Safe Harbor Scheme. This Program Allows The Transfer Of Data From Within The Eea To Countries That Are Outside Of The Eea Without Having To Enter Into A Specific Data Transfer Agreement. Companies That Sign Up To The Program Are Deemed To Provide Adequate Protection For Personal Data Transmitted From Europe. Google Inc's Registration Is At Http://safeharbor.export.gov/companyinfo.aspx","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817988312","Exeter Vascular","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005208","Cadella Aesthetics","","","Chicago","United States","2023-01-13 18:01","2023-01-03 17:41"
"6803639016","Hartmedical","","","","","2023-01-11 13:43","2023-01-11 13:43"
"6804494315","Zenith Cosmetic Clinics","","","Nottingham","","2023-01-11 16:09","2023-01-11 16:09"
"6817936343","Aesthetic Clinic","","","Dubai","","2023-01-13 18:01","2023-01-13 18:01"
"6818083533","Bijoux Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6778126030","Surrey Hills Skin Clinic","","","Ashtead","","2023-01-05 19:49",""
"6768789722","Thedoorw4","","","","","2023-01-03 10:49","2023-01-03 10:49"
"6959074800","epsomskinclinic.com","","","","","2023-02-01 16:07","2023-02-01 16:07"
"6817936361","The Reproductive Medicine Group","Hospital & Health Care","","Temple Terrace","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015703","Advanced Laser Aesthetics","","","Chicago","United States","2023-01-13 18:01","2023-01-03 17:41"
"6812969943","Newcastle Skin Clinic","","","Newcastle upon Tyne","","2023-01-12 21:27","2023-01-12 21:27"
"6818004956","Aesthetics by Helen","","","CASCADE","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6809957069","Thegrayssurgery","","","Essex","","2023-01-12 11:14","2023-01-12 11:14"
"6817996988","Creations","","","Chester-le-Street","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6802959318","Virgoaesthetics","","","","","2023-01-11 12:21","2023-01-11 12:21"
"6818015457","Hair Restoration Source","Cosmetics","","Dacula","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817997505","The Eye Surgery","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818083018","Fillox Stortingsgata","","","","Norway","2023-01-13 18:01","2023-01-03 17:41"
"6818076866","Lashious Beauty Salon","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817975232","Bespoke Skin Health","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818103288","The Manor Health & Wellness Centre","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818083047","CM Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6785530069","mySchool! learning platform","","","Esch-sur-Alzette","","2023-01-08 17:23","2023-01-08 17:23"
"6817975251","Edina Plastic Surgery, Ltd.","Medical Practice","","Minneapolis","United States","2023-01-13 18:01","2023-01-13 18:01"
"6817997789","Bella Vida Aesthetics & Wellness","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6787394771","Eurolink Osiguruvanje AD Skopje","Insurance","","Skopje","","2023-01-09 08:05","2023-01-09 08:05"
"6818102492","The Reef","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817996986","Esthetique Beauty Wellbeing Science","","","Wilmslow","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817988552","Still","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817975238","Johns Green Chiropractic Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817936111","Perth City Medical Centre","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818083010","Elizabeth MedSpa","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818077158","Reverie Medical Aesthetics","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6776573379","Drjoshua","","","London","","2023-01-05 10:50","2023-01-05 10:50"
"6787843517","Privatepracticecoach","","","","","2023-01-09 09:35","2023-01-09 09:35"
"6769106638","Cavendishhealth","","","Radlett","","2023-01-03 12:39","2023-01-03 12:39"
"6817936084","Capital Hair Restoration","","","London","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6772356294","Vale-Comms","","","Farnborough","","2023-01-04 08:35","2023-01-04 08:35"
"6818014670","Manhattan Aesthetics","","","New York","United States","2023-01-13 18:01","2023-01-13 18:01"
"6817997785","Laser Babes UK","","","Derby","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817975246","Ballinteer Health","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818083524","Tribeca Medaesthetics","Hospital & Health Care","","Miami Beach","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015220","Thrive Beauty Spa","","","Malden","United States","2023-01-13 18:01","2023-01-03 17:41"
"6959088088","Biotech-Growth","","","","","2023-02-01 16:19","2023-02-01 16:19"
"6817997304","Amazing Face Aesthetics","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818026696","Skin Renewal Parkhurst","Health, Wellness and Fitness","","Johannesburg","South Africa","2023-01-13 18:01","2023-01-03 17:41"
"6818103230","Skinnbyhayley","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6802051819","Zerenia clinic","","","London","","2023-01-11 10:05","2023-01-11 10:05"
"6817988566","La Hair Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817988588","First Health Chiropractic","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6809886142","conwaypms.nhs.uk","","","London","","2023-01-12 11:14","2023-01-12 11:14"
"6817936118","BarryWhite.ie Osteopath","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818015421","Dr. Campos Wellness and Aesthetics Center","","","Miami","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015223","Lumineux Med Clinic Inc","","","","Canada","2023-01-13 18:01","2023-01-03 17:41"
"6817975015","X&Y Fertility","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818083523","Thrive with Niall","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005440","Clinic Fontana - Chiropractic & Advanced Recovery","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6817935836","The Natural Fertility Clinic","","","Crowthorne","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817975018","Hove Hair Clinic","Health, Wellness and Fitness","","Hove","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6777965780","Designs for Health","Health, Wellness and Fitness","","Palm Coast","","2023-01-05 17:13","2023-01-05 17:13"
"6817974773","SKN Yorkville","","","","Canada","2023-01-13 18:01","2023-01-03 17:41"
"6817997015","Harris Hair Transplants","Health, Wellness and Fitness","","Nottingham","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818015462","The Aesthetic Physician","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818004929","Top to Toe Health & Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817974993","Plymouth Community Dental Services","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817997018","Refine Cosmetic Clinic - Robyn Vandermoor","Hospital & Health Care","","Toronto","Canada","2023-01-13 18:01","2023-01-13 18:01"
"6817996768","Hijama, Hair, Beauty Clinic Peterborough","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817988813","Acufit Health & Wellness","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936362","CeriX København","","","København K","Denmark","2023-01-13 18:01","2023-01-03 17:41"
"6817936087","Genesis Aesthetics","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818015475","SALZACH |Salzburg Center for Aesthetic Surgery","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6817595077","iecrm.com","","","","","2023-01-13 14:50","2023-01-13 14:50"
"6809780210","Warmdene Surgery","","","Brighton","","2023-01-12 11:14","2023-01-12 11:14"
"6826038260","jobinghamstudio.com","","","","","2023-01-16 13:59",""
"6817974506","Aesthetox Scotland","Hospital & Health Care","","Johnstone","","2023-01-13 18:01","2023-01-03 17:41"
"6818083567","Anderson Eye Care","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818005693","Aaron and Cooper","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817936093","Loy Dental Care","","","Cookstown","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817997522","Dalior Aesthetics","Health, Wellness and Fitness","","Bellevue","United States","2023-01-13 18:01","2023-01-03 17:41"
"6787844345","Jonathan Christian","","","Abbotsford","","2023-01-09 09:40","2023-01-09 09:40"
"6821958898","Medicacpd","","","Thornliebank","","2023-01-14 12:39","2023-01-14 12:39"
"6817988573","Nevo Health & Beauty","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817936101","Gorgeous (Marco)","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6809837808","drsmedleyconwayspencer.nhs.uk","","","Dewsbury","","2023-01-12 11:14","2023-01-12 11:14"
"6818083056","LS Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818005490","DH Faces","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818083034","Skin Fachkozmetik","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6817975020","Elite Cosmetic Clinic","","","","Canada","2023-01-13 18:01","2023-01-03 17:41"
"6818004933","Bella Spa","Health, Wellness and Fitness","","La Fosse","Guernsey","2023-01-13 18:01","2023-01-03 17:41"
"6780230337","RWE","","","Essen","","2023-01-06 10:07",""
"6818026712","DR. KAISERGRUBER UND DR. LACKNER","","","","","2023-01-13 18:01","2023-01-03 17:41"
"6817997550","Epic Aesthetics","","","","United States","2023-01-13 18:01","2023-01-03 17:41"
"6818014913","Hannah Taylor Beauty & Make Up","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818082530","The Beauty Bar Galway","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818083062","Botox Amsterdam","","","","Netherlands","2023-01-13 18:01","2023-01-03 17:41"
"6818083271","Nude Beauty | Body And Skincare Clinic London","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6818082759","Mysha Beauty Salon","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6817974756","Beauty & Aesthetics by Jo Williams","","","","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6818083282","Ecobel Med Spa","","","Atlanta","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817936372","Facial Aesthetics Atlanta","","","Alpharetta","United States","2023-01-13 18:01","2023-01-03 17:41"
"6817997268","The Chiropody Clinic","","","","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6809957066","Ringmead Medical Practice","","","Bracknell","","2023-01-12 11:14","2023-01-12 11:14"
"6945314535","juvenis.co.uk","","","","","2023-01-31 13:01","2023-01-31 13:01"
"6817988843","Saint John of God Hospital","Hospital & Health Care","","Dublin","Ireland","2023-01-13 18:01","2023-01-03 17:41"
"6818077140","Birmingham Dermatology Clinic","","","Sutton Coldfield","United Kingdom","2023-01-13 18:01","2023-01-13 18:01"
"6817935837","Dermatox Aesthetics Limited","","","Llandudno","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
"6809513914","cardensurgery.co.uk","","","Brighton","","2023-01-12 11:14","2023-01-12 11:14"
"6817975032","Inver Surgery","","","","United Kingdom","2023-01-13 18:01","2023-01-03 17:41"
